Link,Title,Name,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=5ae82e8cc57d8a5f,Intern – Marketing & Sales,App Annie,서울,,"Intern, Marketing & Sales - Remote (Korea) 6 month term Something about us... App Annie... industry's most trusted..."
https://kr.indeed.com/viewjob?jk=8d3df165cce05ea8,Regional Sales Representative – SigmaNEST,CAMBRIO,서울,,company guidelines. Networking & developing long- term relationships with reseller... build long- term customer relationships.
https://kr.indeed.com/viewjob?jk=80f98e9a782c40b5,Analytics Specialist,3i,서울,,"stakeholders and multiple priorities, balancing short and long term needs and implications. * Strong verbal and written..."
https://kr.indeed.com/viewjob?jk=f1d48ed8ffe9797f,Senior Solution Consulting Manager - Genesys South Korea,Genesys Cloud Services,서울,,"Assists... development of short, medium, and long- term plans to achieve strategic objectives * Regularly interacts across..."
https://kr.indeed.com/viewjob?jk=23b39f82a5d7ca35,Massage Therapist,LMR Technical Group,경기도 오산,,"Medical, Dental, and Vision Insurance * Life, AD&D, and Short- Term Disability Insurance * 401(k) * Paid Time Off * Paid Sick..."
https://kr.indeed.com/viewjob?jk=158662464c7e0809,Business Development – Synthetic Biology/ Variant Libraries/...,Twist Bioscience,서울,,highly valued. Strong desire to win business and establish long term customer relationships. Excellent communication skills...
https://kr.indeed.com/viewjob?jk=0c53e492366f3a71,Growth Lead,Gather,서울,,focus... growing Gather internationally. The near- term objective... expand our presence in Korea and additional...
https://kr.indeed.com/viewjob?jk=cf30ca25600fb71b,"Senior Business Analyst, Korea",Vestiaire Collective,서울,,value proposition... You will define the short and long- term commercial targets in your markets in close collaboration...
https://kr.indeed.com/viewjob?jk=3bd5c8fb253a906c,UK University Admissions Strategy Consultant,Crimson Education,서울,,"facing responsibilities include driving progress through long- term roadmaps, offering a perspective into UK higher education..."
https://kr.indeed.com/viewjob?jk=cf44ce0453190138,"Recruiting Manager, APAC",Sendbird,서울,,key roles. WHO YOU ARE You know how to balance long- term focus with practical day-to-day execution. Experience building...
https://kr.indeed.com/viewjob?jk=4868bf330501ae29,"Manager, Back-end Engineering (Product Review)",Coupang,서울,,setting and executing short and long term strategies... transition toward... line... mid/long term roadmap...
https://kr.indeed.com/viewjob?jk=571b270864819597,PR Manager,3i,서울,,"multiple stakeholders and multiple priorities, balancing short and long term needs and implications.Strong verbal and written..."
https://kr.indeed.com/viewjob?jk=c1b90ff451e724b9,Business Development Executive,Toll Global Logistics,대한민국,,"well as build strong value-driven & profitable long- term business... Business Development Executive, you... Develop..."
https://kr.indeed.com/viewjob?jk=754b75426562a781,UI Designer (freelance),Media.Monks,서울,,large-scale platforms to mobile apps. You like working on long- term projects and love to get dirty with clean and functional...
https://kr.indeed.com/viewjob?jk=d7b1cfffa17b1ae2,"Reporter, Law.com International, Asia",alm,서울,,Referral Bonus • Employee Recognition Awards • Short- term & Long- term Disability Coverage • Flexible Work Schedules ALM...
https://kr.indeed.com/viewjob?jk=05d2a6c7afb11cd6,Silicon Alliances Business Development Lead,Canonical - Jobs,서울,,Canonical's direct and indirect business. Ensure mid to long- term strategic alignment with one or more silicon partners...
https://kr.indeed.com/viewjob?jk=cbb6d05da9037e80,Creative Producer,3i,서울,,"stakeholders and multiple priorities, balancing short and long term needs and implications. * Strong verbal and written..."
https://kr.indeed.com/viewjob?jk=c776ff377e5a9912,Business Director - Korea,Jampp,서울,,"experts... eyes of app marketers... region. Nurture long- term relationships with all key customers, ensuring honest..."
https://kr.indeed.com/viewjob?jk=96bb239ebd9b6508,Digital Analytics Specialist,Media.Monks,서울,,drive long- term value... role focuses... uncover opportunities to drive long- term value Business Facing Project manage...
https://kr.indeed.com/viewjob?jk=5266b4675c117150,FSE Supervisor,Vectrus,대한민국,,accounting of all fuel. Reviews and evaluates short- and long- term mission requirements in terms... fuel operations...
https://kr.indeed.com/viewjob?jk=8500f90019f1238c,Project Manager (Distribution),Tilting Point,서울,,"work for hire porting team to ensure we establish long- term, stable and successful partnerships. Identify, communicate..."
https://kr.indeed.com/viewjob?jk=85cb289f62e9465b,Event Ambassador,OmniRaise,서울,,acquire new supporters by promoting and retaining a long- term relationship with existing supporters. · Actively involved...
https://kr.indeed.com/viewjob?jk=6b742ce13a5b7a02,Business Development Director,Media.Monks,서울,,"targets, you help to grow business accounts... long- term success for all parties. Lastly... role would require you..."
https://kr.indeed.com/viewjob?jk=87404e499d7d66fa,[Air Liquide Solutions Korea] Warehouse Technician (Cheonan),Air Liquide,충청남도 천안,,consistent performances and responsibility over the long term. Entity and activity description Air Liquide Solutions Korea...
https://kr.indeed.com/viewjob?jk=10948eecefb3d8e8,Finance Manager,Culture Flipper,서울,,forecasting for annual operating plans as well as long- term forecasts. You will oversee monthly budget reviews by working...
https://kr.indeed.com/viewjob?jk=0574252396b220c8,(Global) Research Scientist in AI Research,Lunit,서울,,experience in working in large (4+ people) mid to long- term projects as an active participant Preferred Experiences...
https://kr.indeed.com/viewjob?jk=2113e13e64ecc50e,"Country Manager, Seoul","Pixelogic Media Partners, LLC",서울,,vision and actively participate... company’s short and long term strategic planning activities. Represent the company...
https://kr.indeed.com/viewjob?jk=f5efa3d330b50dea,Head of Operations Korea,Vestiaire Collective,서울,,class C-suite in Asia to carry out ambitious short and long term business plans and support market launches effectively. You...
https://kr.indeed.com/viewjob?jk=75b4c9cb0c353539,Account Manager & Business Development,StockX,서울,,"ability to prioritize strategic opportunities, and build long term relationships in Korea. What you will do A key member..."
https://kr.indeed.com/viewjob?jk=f9ba861d8e50711e,Ad Operations Manager APAC,Remerge,서울,,Office Exchange: travel to our global offices for short term assignments. Team Events: celebrate achievements and live...
https://kr.indeed.com/viewjob?jk=9e834ba67f49026f,Senior Business Analyst (Logistics Supply Chain Solutions),Coupang,서울,,"from finance & business perspectives, including annual/long- term planning to daily/weekly/monthly/quarterly reviews, bringing..."
https://kr.indeed.com/viewjob?jk=69289ada7fc3a36a,Bilingual (Japanese - English) Customer Support Needed,"Strikingly, Inc",서울•원격 근무,,"1) year and above If you are looking... stable and long- term job, kindly fill up our application form so we can start..."
https://kr.indeed.com/viewjob?jk=f6c0e5637d387cd7,소프트웨어 CTO포지션 [상장예정 스마트 테마파크 스타트업],상장예정 스마트 테마파크 스타트업,서울 강남구,,Render the MSA-based architectural goals in a short term and long term for distributed environments along... company...
https://kr.indeed.com/viewjob?jk=43e4a59c833f968b,Resident Service Support Specialist (RS3),"Goldbelt, Inc.",서울,,process to enable analysis of operational trends and long term system performance for major VIS assets installed within...
https://kr.indeed.com/viewjob?jk=be21b103c400875e,"EE, Q4, KR, DH, L6 Program Management, #1 [L6]",Coupang,서울,,"company's long term strategy, to create... objectives based... company's long term strategy Creates complex plans blessed..."
https://kr.indeed.com/viewjob?jk=0f174327d8ee3080,Product Sales Specialist-Korea,ThousandEyes,서울,,pricing discussions and contract negotiations Develop long- term strategic relationships with enterprise customers Responsible...
https://kr.indeed.com/viewjob?jk=d2b19e4cfb712a33,Head of Real Estate,Flash Coffee,서울,,"RE spaces for building of stores Create short, medium and long term deal pipeline for expansion of country operations Drive..."
https://kr.indeed.com/viewjob?jk=ca5adcfd33de3a37,"Territory Account Manager - Seoul, Korea",PacBio,서울,,sales plans in line with assigned revenue targets and long term growth at specific key accounts. Ensure annual sales plans...
https://kr.indeed.com/viewjob?jk=1f73bbd232133048,"Principal, Global SCM Program Management",Coupang,서울,,"Customer."" Never sacrifices customer experience for short- term goal Is able to conceive new ideas and experimentations..."
https://kr.indeed.com/viewjob?jk=61da29c96a0b7404,Corportate Real Estate Finance_Development Professional,Coupang,서울,,"communication... long term strategic... development, financial analysis, business term negotiation and full legal review..."
https://kr.indeed.com/viewjob?jk=f1c50a8d6e97b0cb,"Team Lead, Authentication and Quality Assurance",StockX,서울,,aligned... near term and future... teams... develop short and long- term growth strategies. What you will do...
https://kr.indeed.com/viewjob?jk=38fbc85374b28767,Staff Back-end Engineer (Operation Engineering),Coupang,서울,,당하는 도메인 시스템을 확장성있고 안정적으로 발전시키기 위한 Long- term roadmap을 계획하고 실행 조직 내 다른 팀들과 협업하여 팀의 미션... Plan and execute a long- term roadmap...
https://kr.indeed.com/viewjob?jk=e964a5515eb6b856,"Regional Product Marketing Manager, WOT PC",Wargaming CIS,서울,,successful acquisition tactics as well as build long- term strategic acquisition opportunities... market... brand...
https://kr.indeed.com/viewjob?jk=830d5f031fd3ab16,Global Technology Manager ABS,INEOS Styrolution America LLC,서울,,Support long term asset strategy... skills with ability to build long- term relationships and able to work with internal...
https://kr.indeed.com/viewjob?jk=f774003cf78cabbc,[L'oreal Korea] HR - People Development & Learning Manager,L'Oreal,서울,,needs and career plan Design and follow-up of short and mid- term development plans Ensure integration program (FIT onboarding...
https://kr.indeed.com/viewjob?jk=a2296a3972a6cf8c,"Short-Term Teaching Positions with PAY, GUARANTEED Hours",Chung Dahm Learning,대한민국,,Location All Area Job Description Short- Term Teaching Positions with GREAT PAY... time' hours for short term assignments...
https://kr.indeed.com/viewjob?jk=b87e98432a95d128,"Settlement Operations, Cash Equities",Macquarie Group Limited,서울,,"principal investment. Job no: COG-962296 Work type: Fixed term Location: Seoul Category: Junior, Operations Group: Corporate..."
https://kr.indeed.com/viewjob?jk=d507148423f37d32,Planning Manager,Burberry,서울,,core to our business and key to our long- term success. JOB PURPOSE... position... season analysis and long- term strategies...
https://kr.indeed.com/viewjob?jk=686cf643e5ee6884,Aesop Garosu-gil - Senior Retail Consultant,AESOP Corporate,서울,,"Behaviour: Goes beyond what is expected, considers the longer term impact of decisions and actions Takes accountability..."
https://kr.indeed.com/viewjob?jk=353bae19e59dd396,"[Janssen] Communications and Public Affairs Head, North Asia",Johnson & Johnson Family of Companies,서울,,"Nth Asia market and demonstrate the company’s long- term commitment... Korea, Taiwan and HK markets, - Demonstrate..."
https://kr.indeed.com/viewjob?jk=476862edb32c513b,Seeking Academic Counselor at International School located,Saint Paul Preparatory Seoul,서울,,"regarding academic, educational, and short- term social and emotional problems Teach... service Long- term employment bonus..."
https://kr.indeed.com/viewjob?jk=a6e8957d297cc72d,[Jaeger-LeCoultre] PR & Communication Manager,Jaeger LeCoultre,서울,,management Good walking contact with influencers for long- term perspective Monthly clipping and Regular reporting on PR...
https://kr.indeed.com/viewjob?jk=e8e5e48991a0e6cc,"Associate Manager / Manager, Business Development",Klook,서울,,"suppliers, and create merchant success plans for long term sustainable partnership. Provide training and daily operational..."
https://kr.indeed.com/viewjob?jk=ca66e016e7f60d39,"CIB - Corporate Sales Associate, Seoul - Korea","JPMorgan Chase Bank, N.A.",서울,,"drives everything we do. We strive to build trusted, long- term partnerships to help our clients achieve... business..."
https://kr.indeed.com/viewjob?jk=95aaccf2c2733029,Advisor,Mott MacDonald,서울,,global consultancy... strong local focus looking to deliver long- term sustainable solutions for Korea. Join our Advisory...
https://kr.indeed.com/viewjob?jk=4999293f7eea269a,AppDynamics Sales Engineer - Korea,AppDynamics,서울,,"become... AppDynamics trusted advisor and build a long- term relationship with our customers Finally, you will have..."
https://kr.indeed.com/viewjob?jk=116031a51567446c,Installation Project Manager,Bloom Energy,서울,,matter experts Contribute... success of Bloom Energy’s long- term process improvement efforts Participate in Bloom Energy...
https://kr.indeed.com/viewjob?jk=d6b9b28bf9d1c1e7,"ROK - Defence Manager, B3 (L) (Maternity Cover)",Foreign & Commonwealth Office,서울,,"year 20 January 2022 Grade B3 (L) Type of Position Fixed Term, Full-time Working hours per week 36 net Duration of Post 4..."
https://kr.indeed.com/viewjob?jk=88a0669ad7823136,Global Business Development Manager,Nearthlab,서울 역삼역,,Identify new clients and partners and build positive and long- term relationships • Closely work with clients and partners...
https://kr.indeed.com/viewjob?jk=fe021aba378dfadf,Trainee Sales Associate (신세계 광주),Burberry,광주광역시,,mindset is core to our business and key to our long- term success. JOB PURPOSE 개인 및 매장 판매 목표를 초과 달성하기 위해 노력하고 소매점 주도 성장의 주요...
https://kr.indeed.com/viewjob?jk=9046f86eafd667b9,Senior HR Supervisor,OWENS CORNING,대한민국,,"promotions and external recruitment to satisfy near- term performance, longer- term succession needs... insure plant has..."
https://kr.indeed.com/viewjob?jk=cdbca7cf0efeef24,KERING Construction Project Manager,KERING KOREA LTD,서울,,from inception to completion Collect and summaries the needs in term of space planning or fit out definition for Corporate...
https://kr.indeed.com/viewjob?jk=655382a4c7e96ebb,Store Supervisor,Versace,경기도 수원,,"maintain a long term relationship... skills and ability to maintain long- term with clients and community, understand..."
https://kr.indeed.com/viewjob?jk=6e89fe4e231598b0,OFA Marine Sales Engineer_Busan,"Atlas Copco Korea Co., Ltd.",부산광역시,,order to achieve the yearly financial targets and long- term business growth plans. What we expect of you? Equivalent...
https://kr.indeed.com/viewjob?jk=71a13fd4c4e12fd4,"Head of Marketing Korea, APJ Public Sector Marketing",Amazon Web Services Korea LLC,서울,,appropriate strategic investments while maintaining the short- term delivery of leads; metrics/ROI focused and knows how...
https://kr.indeed.com/viewjob?jk=65b477ba670eb822,Product Development Actuary,AIG,서울,,"within Long- Term A&H Life Product Development team within Personal Insurance Design, develop, and deliver Long- Term A&H Life..."
https://kr.indeed.com/viewjob?jk=094415689a9b14d3,Sales Expert - Client Executives,Dassault Systèmes,서울,,Brand discipline to get customer commitment on a long- term business transformation. Be aligned and collaborated...
https://kr.indeed.com/viewjob?jk=a73dc0e223a9b5f6,"BCMA Investment Banking, 2022 Summer Analyst, Korea",Citi,서울,,"need to play a valuable role in a team... establish a long- term career here. At Citi, we value internal mobility, and we..."
https://kr.indeed.com/viewjob?jk=e94c42d5e54a0490,Leasing Manager,H&M,서울 종로구,,planning and long- term vision Planning... under pressure Balance between long- term and short- term planning Good financial...
https://kr.indeed.com/viewjob?jk=f5874c88ef8d4b01,Project Assistance Planner,MSD,서울,,calls or emails. Employee Status: Project Temps (Fixed Term) Relocation: Domestic VISA Sponsorship: Travel Requirements...
https://kr.indeed.com/viewjob?jk=d2797488f8e68220,"Accelerated Growth Consultant, Google Customer Solutions (En...",Google,서울,,"Google Ads investment through sustainable and long- term strategies... role, you will work as a specialist to drive..."
https://kr.indeed.com/viewjob?jk=a8af8f634e68bc4b,Business Development Manger,AIG,서울,,delivering short- term products to support... channels to ensure appropriate short- term products are developed Ability to work...
https://kr.indeed.com/viewjob?jk=8f4b15e466f90f08,BUSINESS DEVELOPMENT ANALYST III,TE Connectivity,서울,,"develop, and implement near- term and long- term business development strategies... substantiate long- term prospects. What..."
https://kr.indeed.com/viewjob?jk=4e6a411ad8bf1181,Enterprise Sales Executive (Investment),UiPath,서울,,execute account strategy and road maps... long term relationship Develop and maintain relationships with decision makers...
https://kr.indeed.com/viewjob?jk=15789d09904c20fd,CIB - Investment Banking Origination Assistant - 6 month con...,"JPMorgan Chase Bank, N.A.",서울,,"drives everything we do. We strive to build trusted, long- term partnerships to help our clients achieve... business..."
https://kr.indeed.com/viewjob?jk=3f5b58345f2600f3,2021-2 Call for IBS Young Scientist Fellowship,"Institute for Basic Science, IBS",대한민국,,"Fellows (YSFs) may be cancelled. During the Fellowship term, participating in other projects funded by sources outside IBS..."
https://kr.indeed.com/viewjob?jk=4847e14ba0ab8c23,[Consumer Health] Brand Manager – Neutrogena,Johnson & Johnson Family of Companies,서울,,"Neutrogena cleansing to lead the brand... short- and long- term strategy, marketing campaign, and strategic sales planning..."
https://kr.indeed.com/viewjob?jk=407426c19883579d,Sr. MSL (Rare disease),Sanofi,서울,,skills 5. Strong desire to drive business and establish long- term customer relationships and loyalty 6. Self-motivated...
https://kr.indeed.com/viewjob?jk=73993960c5037de8,글로벌 EC 주니어급 매니저 채용,Success Korea,서울 청담동,,business plans that result... establishment of a long term interactive... consumer ?Develop a plan and Lead global...
https://kr.indeed.com/viewjob?jk=2d255c846b9ac739,"Head of Specialist Services, Korea",Amazon Web Services Korea LLC,서울,,revenue while working on big-rocks... lead to long- term sustained growth • Build cross-industry and cross-service...
https://kr.indeed.com/viewjob?jk=cfa1c0dafd2e31e8,"Renewal Sales Specialist, Google Workspace",Google,서울,,"executive relationships with customers, influence long- term strategic direction, and act as an advisor. Google is proud..."
https://kr.indeed.com/viewjob?jk=f370c6402ba6b88b,Business Development Manager - Gaming,틱톡,서울 강남구,,"organizations and influencer groups, working to drive long- term adoption and set growth strategies for our partners. Ideal..."
https://kr.indeed.com/viewjob?jk=cb13f43a0e9b1d2d,Automotive Industry Manager,MathWorks,서울,,"content, and marketing plan, as well as help define the long- term technology roadmap. Through... efforts, you will shape..."
https://kr.indeed.com/viewjob?jk=3b3500d638804853,Beverage Manager,Four Seasons,서울,,"understands the environment and coaches others to improve long- term outcomes Has good business acumen, a strong work ethic..."
https://kr.indeed.com/viewjob?jk=971d6ce88fa625e0,Sales Year-Round Internship (Rolling Basis),Procter & Gamble,서울,,leading brands? Are you intrigued... idea of building long- term business relationships with our customers? Would you like...
https://kr.indeed.com/viewjob?jk=dec3e521fe0410d0,[Medical Devices] Sr. RA Specialist,Johnson & Johnson Family of Companies,서울,,"근무지: 서울시 용산구 - 근무형태: 계약직 (Fixed Term - 18 months) Coordinates, compiles... balances short and long- term decisions..."
https://kr.indeed.com/viewjob?jk=5052fe732f277249,Employee Relations Manager,Microsoft,서울,,"partnering with Leadership team, responsible for establishing long- term & constructive union relations strategy, and ensure..."
https://kr.indeed.com/viewjob?jk=23705765f9d34a53,Seeking teachers at International School located,Saint Paul Preparatory Seoul,서울,,etc.) Teacher Lounge Annual health checkup service Long- term employment bonus 7. Application Information Directly email...
https://kr.indeed.com/viewjob?jk=25a80b0ae78ddf04,Bioprocess Sales Specialist,Eppendorf,서울,,operation and communication... domestic and long- term distributor in South Korea. Regular sales updates and opportunity...
https://kr.indeed.com/viewjob?jk=3bc13ffba47d392f,Talent Acquisition Partner,Synopsys,경기도 성남,,6. The role is also required systemic thinking... long term talent strategy to accumulate pipeline for local critical...
https://kr.indeed.com/viewjob?jk=3b4393c0cec8e24d,실시간 온라인 과외앱 스냅애스크 Sales Associate,유한회사 스냅애스크,서울 강남구,,building pipeline and sale pitch-Establish and maintain long term rapport with students and parents-Manage a small team...
https://kr.indeed.com/viewjob?jk=40b571613edb1995,45 Million Compensation Professional benefits and work envir...,AGI Language,서울 강남구,,career minded teachers looking for long- term job stability... career minded... pay scale for long term teachers. 21 days...
https://kr.indeed.com/viewjob?jk=3fa4f98d1510e2a5,"Field Service Representative-Commercial, Korea",BOEING,서울,,"two-year fixed- term employment contract with full benefits. Following successful completion... employment term, employees..."
https://kr.indeed.com/viewjob?jk=6c033ac565c683c5,"Senior Solution Engineer, Security , Seoul",VMware,서울,,"building a community where great people want to work long term by living our values of passion, innovation, execution..."
https://kr.indeed.com/viewjob?jk=beb45f480c029ac2,개발기획팀 라이센스 담당 팀원,Success Korea,서울,,"성분석... license / Out-license 검토 및 Business proposal 작성 Term sheet 및 계약서 협의, 체결 등 [자격요건] [필수] - 경력 : 5년 이상 - 학력 : 대학교졸..."
https://kr.indeed.com/viewjob?jk=e05398a6aede6c5c,R&D Scientist,Largest R&D Center,대한민국,,"simulation and analytical engineering. It prepares mid- and long- term technology strategies, provides technical consulting..."
https://kr.indeed.com/viewjob?jk=a9cdc5ab50df31ab,Senior Territory Account Manager (Transportation & Logistic),Zebra Technologies,서울,,deals Strategic Impact for Zebra - High in near term; medium in mid- term Qualifications: Bachelors or equivalent experience...
https://kr.indeed.com/viewjob?jk=10e3d84c1a91c8d5,개발기획팀 BD,Success Korea,서울,,"성분석... license / Out-license 검토 및 Business proposal 작성 Term sheet 및 계약서 협의, 체결 등 [자격요건] [필수] - 경력 : 2년 이상 - 학력 : 대학교졸..."
https://kr.indeed.com/viewjob?jk=89517f48d180e417,Customer Account Manager,Syniverse,대한민국,,issues and react with short and long- term solutions that mitigate negative impacts... react with short and long- term solutions...
https://kr.indeed.com/viewjob?jk=f85432aa9863b62b,Senior AE (EBU HF) 모집,Success Korea,서울 강남구,,our customers in ways that would lead to long term business relationships and long term business growth - Review customers...
https://kr.indeed.com/viewjob?jk=f03f8cf78afc27f5,"Seocho, Bundang, and Pyeongchon COMPANY-OWNED Branches for N...",Chung Dahm Learning,대한민국,,class on average) all contracts... minimum one year term E2 sponsorship Requirements... native English speaker...
https://kr.indeed.com/viewjob?jk=4ee9b10f8019087b,Senior AE (EBU SI) 모집,Success Korea,서울 강남구,,our customers in ways that would lead to long term business relationships and long term business growth - Review customers...
https://kr.indeed.com/viewjob?jk=b3997cb03830c975,DX Software Sales Manager,Emerson,경기도,,customer base and new opportunities while meeting short term business objectives. Be responsible for earning customer trust...
https://kr.indeed.com/viewjob?jk=09b2bb4c6e1080cc,Offshore Wind Power Electrical Engineer,Mott MacDonald,서울,,"either Japan, South Korea or Taiwan delivering long- term sustainable solutions. Join our team of specialists supporting..."
https://kr.indeed.com/viewjob?jk=650de2770df83f7f,"Senior Clinical Project Manager, (Phase II - III clinical tr...",Labcorp,서울,,"Covance Project Manager, you can expect to: Build a long- term career path as you join a PM team where more than 50% have..."
https://kr.indeed.com/viewjob?jk=ff48670f168cd5f6,Account Manager,Singtel,대한민국,,ensure long term business opportunities... customer experience to develop long term business opportunities Complete annual...
https://kr.indeed.com/viewjob?jk=acff11d81c63c6b6,HR Specialist - Talent Acquisition,Kuehne+Nagel,서울,,selection requirements and provide practical long term solutions. To ensure that Recruitment and Selection policies...
https://kr.indeed.com/viewjob?jk=22ba358bb10c3b8f,글로벌 코스메틱CRM,Success Korea,서울 삼성동,,brand positioning -Design CRM business plans to build long- term relationships with identified high-value consumers -Propose...
https://kr.indeed.com/viewjob?jk=2eb4362d449d5096,Business Development Specialist,Thermo Fisher Scientific,서울,,"growing organization has an exceptional strategy... near term and beyond. Take your place on our strong team, and help..."
https://kr.indeed.com/viewjob?jk=49cc343d2718a3a3,Presales Solution Architect,Mendix,서울,,"impact... world. So, if you aim high and think long term…you belong here. We innovate. We want... what happens next..."
https://kr.indeed.com/viewjob?jk=ef073d8f428b2dda,Director of Sales & Marketing - Four Points by Sheraton Suwo...,"Marriott International, Inc",경기도 수원,,"sales process and focuses on building long- term, value-based customer relationships... building long- term, value-based customer..."
https://kr.indeed.com/viewjob?jk=716c453c7acae35a,Sales Planning Manager,Success Korea,대한민국,,status. 2)Annual Sales Planning & Budget Planning based on Mid- term plan and market status. 3)New Business project planning...
https://kr.indeed.com/viewjob?jk=481785fe5528a3ed,Senior Director of Strategy(전략기획이사),에이치알 코리아,서울,,"investment opportunities • Establish short, mid & long term investment and portfolio strategy and ute such strategy upon..."
https://kr.indeed.com/viewjob?jk=7a8157a96fbc949d,Reliability Solution Sales Manager,Emerson,경기도,,company standard procedures Develop and drive mid and long- term business strategies and marketing plans for designated...
https://kr.indeed.com/viewjob?jk=81b20d03ccbf4157,Sales Engineer I (next Generation Computing System ? Sever S...,Success Korea,서울 강남구,,influential people to sustain a long term relationship 경력 8년 이상 영어 가능한 분 Multi... sustain a long term relationship 경력 8년...
https://kr.indeed.com/viewjob?jk=dab94eefa971291d,Instrumentation & Control Sales Manager - Korea,Siemens Energy,서울,,"Achieve growth sales targets... region. · Establish long- term customer relationships, reacting immediately to issues..."
https://kr.indeed.com/viewjob?jk=141de932f84eadb7,Senior AE (MBU) 모집,Success Korea,서울 강남구,,our customers in ways that would lead to long term business relationships and long term business growth ? Review customers...
https://kr.indeed.com/viewjob?jk=19944ee0ce69608d,Scenario Planning Manager,Edwards Korea Ltd,충청남도 천안,,role is responsible... review of demand scenarios from short term to long terms... Semiconductor division. Managing...
https://kr.indeed.com/viewjob?jk=87531532db15aba4,Cloud Application Architect,IBM,서울,,technical recommendations or decisions Form and grow long- term trusted advisor relationships with clients Share your...
https://kr.indeed.com/viewjob?jk=f9e7028161fe58e5,Emerging Channel Team Leader (부장급),Success Korea,서울 강남구,,e-commerce sales program - Develop and execute short & long- term e-commerce strategy and roadmap - Updates e-commerce market...
https://kr.indeed.com/viewjob?jk=72c5ee54a584156e,Brand Manager,Success Korea,서울,,formulate long term growth plans of Brand Business -Establishes long term growth... Mix and achieve long- term growth -Leads...
https://kr.indeed.com/viewjob?jk=02af966883127935,"CIB - Equity Capital Markets - Origination Assistant, 6 mont...","JPMorgan Chase Bank, N.A.",서울,,"drives everything we do. We strive to build trusted, long- term partnerships to help our clients achieve... business..."
https://kr.indeed.com/viewjob?jk=993cfcfbb94004f5,Intern - Public Information (171200),United Nations ESCAP,인천,,"short, medium and long term as well... commission of any... acts. The term “sexual exploitation” means any actual..."
https://kr.indeed.com/viewjob?jk=008cf91846fac514,2021-1 Recruitment Announcement for Postdoctoral Research As...,기초과학연구원,대전,,first five years after obtaining... Ph.D. Appointed... term of up to three years... case... Group’s closure...
https://kr.indeed.com/viewjob?jk=1ff7e8b6a54b47a2,Insight & Planning Manager,Success Korea,서울 삼성역,,insights & planning agenda 1. Help develop the medium to long term strategies to achieve business goals... Develop where...
https://kr.indeed.com/viewjob?jk=d4157a64fa8fea96,Marketing Manager,Guided Solutions,서울,,research and analysis and make recommendations... long term strategies Develop structured training tools for sales...
https://kr.indeed.com/viewjob?jk=52e86dd51d9d9d2c,Category Manager,Success Korea,서울 강남구,,RESPONSIBILITIES/ACCOUNTABILITIES - Establish and manage a long term product strategy plan for concerned categories. - Define...
https://kr.indeed.com/viewjob?jk=b28e46a611d4afcf,"Engr, Prof Svcs Cons 5",KLA,경기도 화성,,current and new KLA products and solutions along with long term customer success • Work as a team with multiple divisions...
https://kr.indeed.com/viewjob?jk=d85f3bc0454eb1a8,"Senior Presales Solution Architect, South Korea",Mendix,서울,,"impact... world. So, if you aim high and think long term…you belong here. We innovate. We want... what happens next..."
https://kr.indeed.com/viewjob?jk=36f71e01a8d80aa8,Account Executive II (부장급),Success Korea,서울,,skills. 8. Ability to develop long- term strategic and executive level relationships... develop long- term strategic and executive...
https://kr.indeed.com/viewjob?jk=3d2fe3aadc454b65,"Senior Operation Engineer, Estane",Lubrizol Corporation,경기도 부천,,Work closely with global PT team to setup and follow up the long- term project to continuously develop Bucheon TPU capability...
https://kr.indeed.com/viewjob?jk=2e17b1f1f995520e,"Senior Operation Engineer, Estane",Lubrizol,경기도 부천,,Work closely with global PT team to setup and follow up the long- term project to continuously develop Bucheon TPU capability...
https://kr.indeed.com/viewjob?jk=031f10a1cff45f7f,MD채용팀장,Success Korea,서울 삼성동,,접한 커뮤니케이션을 통한 채용 방향성 제시 - Key Position 인력 및 후보군과의 short/long term 네트워킹 [자격요건] - 채용 또는 HRM 경력 10년 ~15년 - 정보 수집 활동을 기반으로 하여 다양...
https://kr.indeed.com/viewjob?jk=8d3316df555076ca,KR_AH_CA Local Technical Manager,Boehringer Ingelheim,대한민국,,"family-owned ever since, Boehringer Ingelheim takes a long- term perspective. Now, we are powered by 52,000 employees..."
https://kr.indeed.com/viewjob?jk=6bac154509a94440,글로벌코스메틱PR,Success Korea,서울 강남구,,PR mgr’) 2. Key Job Accountabilities Develop short- term/ long- term communication strategy and execute strategic PR campaigns...
https://kr.indeed.com/viewjob?jk=481bbfa17024b45b,유럽계글로벌 자동차부품제조사 application engineer 차부장급 채용합니다.,에이치알 코리아,대한민국,,Support the overall specifc strategy defined to ensure long term sustainable and profitable growth... dedicated customer...
https://kr.indeed.com/viewjob?jk=d1da817e8c83f7f5,INTERN - ECONOMIC AFFAIRS [Temporary],United Nations,인천,,commission of any... acts. The term “sexual exploitation” means any actual... conditions. The term “sexual harassment...
https://kr.indeed.com/viewjob?jk=3edb2a833e35011a,Sales Account Manager,Hexagon PPM,서울,,consequences of new ideas or concepts and anticipates long term opportunities and requirements formulating plans to meet them...
https://kr.indeed.com/viewjob?jk=f2da292cebc54121,INTERN - PUBLIC INFORMATION [Temporary],United Nations,인천,,"short, medium and long term as well... commission of any... acts. The term “sexual exploitation” means any actual..."
